recno,JName,RA_deg,Dec_deg,RA_str,Dec_str,P0_s,DM,S1400_mJy,W50_ms
2014,J1901+0300,285.498417,3.006472,19:01:59.62,+03:00:23.3,0.00779677625972,4e-15,253.887,0.002
2015,J1901-0312,285.315292,-3.208194,19:01:15.67,-03:12:29.5,0.355725186569,1.4e-11,106.4,1.0
2016,J1901-0315,285.318042,-3.253972,19:01:16.33,-03:15:14.3,0.80169309688,1.1e-10,242.6,2.0
2017,J1901+0320,285.262542,3.338333,19:01:03.01,+03:20:18.0,0.63658447822,8e-11,393.0,7.0
2018,J1901+0331,285.382417,3.518306,19:01:31.78,+03:31:05.9,0.65545023949,4e-11,402.08,0.01
2019,J1901+0355,285.378375,3.933028,19:01:30.81,+03:55:58.9,0.55475646483,3e-11,547.0,3.0
2020,J1901+0413,285.292917,4.230833,19:01:10.30,+04:13:51.0,2.663079683,8e-10,352.0,3.0
2021,J1901+0435,285.384167,4.589722,19:01:32.20,+04:35:23.0,0.6905763581,3e-10,1042.6,1.0
2022,J1901+0459,285.25,4.983333,19:01:00.00,+04:59:00.0,0.87706,1103.6,30.0,30.0
2023,J1901+0510,285.491042,5.176111,19:01:57.85,+05:10:34.0,0.61475669408,1.2e-10,429.0,7.0
2024,J1901+0621,285.274833,6.355278,19:01:05.96,+06:21:19.0,0.83200194892,5e-11,94.0,7.0
2025,J1901+0716,285.41225,7.276333,19:01:38.94,+07:16:34.8,0.64399866351,4e-11,252.81,0.07
2026,J1901-0906,285.470917,-9.103,19:01:53.02,-09:06:10.8,1.781927762343,5e-12,72.677,0.02
2027,J1901+1306,285.453208,13.113417,19:01:48.77,+13:06:48.3,1.830857453,2e-10,75.03,0.08
2028,J1901-1740,285.325125,-17.666667,19:01:18.03,-17:40:00.0,1.95685759005,1.6e-10,24.4,0.6
2029,J1902+02,285.5,2.0,19:02:00.00,+02:00:00.0,0.41532,281.2,6.37,6.37
2030,J1902+0248,285.709417,2.815556,19:02:50.26,+02:48:56.0,1.22377745359,1.7e-10,272.0,0.1
2031,J1902-0340,285.71125,-3.671667,19:02:50.70,-03:40:18.0,1.524672106,4e-10,114.0,6.0
2032,J1902+0556,285.677583,5.940528,19:02:42.62,+05:56:25.9,0.7465773564336,1.7e-12,177.486,0.01
2033,J1902+0615,285.7095,6.275944,19:02:50.28,+06:16:33.4,0.67350331693,1e-11,502.9,0.02
2034,J1902+0723,285.556417,7.3975,19:02:13.54,+07:23:51.0,0.4878126283,2e-10,105.0,0.3
2035,J1902-10,285.575,-10.659167,19:02:18.00,-10:39:33.0,0.7868,91.0,3.15,3.15
2036,J1902-5105,285.511875,-51.099167,19:02:02.85,-51:05:57.0,0.00174239994991,1.6e-16,36.25,0.01
2037,J1902-70,285.5,-70.0,19:02:00.00,-70:00:00.0,0.0036,19.5,1.12,1.12
2038,J1903+0135,285.874917,1.593972,19:03:29.98,+01:35:38.3,0.729303862273,6e-12,245.167,0.006
2039,J1903-0258,285.876417,-2.971,19:03:30.34,-02:58:15.6,0.301458774079,6e-12,113.0,0.5
2040,J1903+0327,285.774125,3.455333,19:03:05.79,+03:27:19.2,0.00214991236435,5e-17,297.5245,0.0006
2041,J1903+0415,285.75,4.25,19:03:00.00,+04:15:00.0,1.15139,473.5,9.65,9.65
2042,J1903+0601,285.836958,6.026111,19:03:20.87,+06:01:34.0,0.374117028251,5e-12,388.0,3.0
2043,J1903-0632,285.908083,-6.539417,19:03:37.94,-06:32:21.9,0.43188708466,6e-11,195.611,0.01
2044,J1903-0848,285.796958,-8.815944,19:03:11.27,-08:48:57.4,0.88732464056,4e-11,66.99,0.04
2045,J1903+0925,285.979917,9.431944,19:03:55.18,+09:25:55.0,0.35715482026,9e-11,162.0,6.0
2046,J1903+2225,285.970625,22.420083,19:03:52.95,+22:25:12.3,0.65118538418,1.4e-10,109.2,0.03
2047,J1903-7051,285.911625,-70.862083,19:03:38.79,-70:51:43.5,0.00359789801889,1.1e-15,19.66,0.01
2048,J1904+0004,286.053,0.068139,19:04:12.72,+00:04:05.3,0.1395246286237,1e-12,233.61,0.04
2049,J1904-0150,286.2315,-1.842361,19:04:55.56,-01:50:32.5,0.379387161967,6e-12,162.2,0.5
2050,J1904+0412,286.13075,4.201639,19:04:31.38,+04:12:05.9,0.0710948973807,3e-13,185.9,0.7
2051,J1904+0451,286.247417,4.865278,19:04:59.38,+04:51:55.0,0.00609236792963,4e-15,182.705,0.004
2052,J1904+0738,286.031375,7.647694,19:04:07.53,+07:38:51.7,0.2089583321216,2e-13,278.32,0.08
2053,J1904+0800,286.014583,8.014611,19:04:03.50,+08:00:52.6,0.26334472587,9e-12,438.8,1.0
2054,J1904+1011,286.010375,10.192944,19:04:02.49,+10:11:34.6,1.8565697165,7e-11,135.0,2.0
2055,J1904-1224,286.138667,-12.400361,19:04:33.28,-12:24:01.3,0.75080812238,3e-12,118.23,0.04
2056,J1904-16,286.1875,-16.413056,19:04:45.00,-16:24:47.0,1.541,150.0,9.86,9.86
2057,J1905-0056,286.365583,-0.944722,19:05:27.74,-00:56:41.0,0.643181259558,3e-12,229.131,0.005
2058,J1905+0154A,286.314167,1.909167,19:05:15.40,+01:54:33.0,0.00319294082,1e-11,193.692,0.008
2059,J1905+0400,286.367792,4.003028,19:05:28.27,+04:00:10.9,0.00378440478824,3e-16,25.6923,0.001
2060,J1905+0600,286.268125,6.016639,19:05:04.35,+06:00:59.9,0.441209731966,1.8e-11,730.1,2.0
2061,J1905+0616,286.278542,6.271306,19:05:06.85,+06:16:16.7,0.989706023196,7e-12,256.05,0.01
2062,J1905+0709,286.473417,7.155389,19:05:53.62,+07:09:19.4,0.6480400543,7e-11,245.34,0.1
2063,J1905+0902,286.331417,9.042361,19:05:19.54,+09:02:32.5,0.2182529126846,9e-13,433.4,0.1
2064,J1906+0055,286.5,0.916667,19:06:00.00,+00:55:00.0,0.00279,126.9,3.3,3.3
2065,J1906+0414,286.740792,4.2415,19:06:57.79,+04:14:29.4,1.043361628655,9e-12,349.0,9.0
2066,J1906+0641,286.646833,6.684139,19:06:35.24,+06:41:02.9,0.2672750082591,5e-13,472.8,0.3
2067,J1906+0649,286.549875,6.830028,19:06:11.97,+06:49:48.1,1.28656437956,1e-10,249.0,4.0
2068,J1906+0722,286.63,7.382167,19:06:31.20,+07:22:55.8,0.1115241364978,1.3e-12,49200.0,1e+36
2069,J1906+0725,286.5,7.416667,19:06:00.00,+07:25:00.0,1.53651,480.4,9.17,9.17
2070,J1906+0746,286.703583,7.773861,19:06:48.86,+07:46:25.9,0.14407315538,5e-11,217.7508,0.0004
2071,J1906+0912,286.618583,9.215722,19:06:28.46,+09:12:56.6,0.77534458995,5e-11,265.0,5.0
2072,J1906+1854,286.686292,18.902361,19:06:44.71,+18:54:08.5,1.01909277135,8e-11,156.72,0.04
2073,J1907+0249,286.925125,2.828056,19:07:42.03,+02:49:41.0,0.351879439822,2e-11,261.0,6.0
2074,J1907+0256,286.75,2.933333,19:07:00.00,+02:56:00.0,0.61877,250.4,6.68,6.68
2075,J1907+0345,286.810583,3.752944,19:07:14.54,+03:45:10.6,0.240153263208,5e-12,311.7,0.9
2076,J1907+05,286.75,5.0,19:07:00.00,+05:00:00.0,0.16868,456.7,11.03,11.03
2077,J1907+0534,286.84725,5.581389,19:07:23.34,+05:34:53.0,1.1384027132,6e-10,524.0,4.0
2078,J1907+0602,286.978083,6.038028,19:07:54.74,+06:02:16.9,0.106632746266,5e-12,82.1,1.0
2079,J1907+0731,286.978292,7.52275,19:07:54.79,+07:31:21.9,0.363676330005,1.2e-11,239.8,1.0
2080,J1907+0740,286.933833,7.672944,19:07:44.12,+07:40:22.6,0.574697951954,1.7e-11,332.0,3.0
2081,J1907+0918,286.8435,9.308556,19:07:22.44,+09:18:30.8,0.2261071099878,6e-13,357.9,0.1
2082,J1907+0919,286.809708,9.32225,19:07:14.33,+09:19:20.1,5.198346,3e-06,895.0,2.6e+34
2083,J1907+1149,286.907417,11.826972,19:07:37.78,+11:49:37.1,1.42016034143,1.7e-10,202.8,2.0
2084,J1907+1247,286.794583,12.793306,19:07:10.70,+12:47:35.9,0.82709737059,3e-11,257.0,1.0
2085,J1907-1532,286.77825,-15.537472,19:07:06.78,-15:32:14.9,0.63223532885,4e-11,72.6,0.7
2086,J1907+4002,286.894417,40.034917,19:07:34.66,+40:02:05.7,1.235757452781,3e-12,30.96,0.03
2087,J1908+0457,287.067292,4.961389,19:08:16.15,+04:57:41.0,0.8467928462,4e-10,360.0,5.0
2088,J1908+0500,287.0215,5.015111,19:08:05.16,+05:00:54.4,0.29102078676,3e-11,201.42,0.02
2089,J1908+0734,287.070875,7.570667,19:08:17.01,+07:34:14.4,0.212352673319,2e-12,11.104,0.01
2090,J1908+0839,287.077125,8.666444,19:08:18.51,+08:39:59.2,0.185397243919,1.4e-11,512.1,2.0
2091,J1908+0909,287.031,9.153444,19:08:07.44,+09:09:12.4,0.336554651762,1.6e-11,467.5,2.0
2092,J1908+0916,287.244833,9.270556,19:08:58.76,+09:16:14.0,0.83026988471,6e-11,249.8,0.5
2093,J1908+2351,287.133083,23.861639,19:08:31.94,+23:51:41.9,0.377578026,1e-09,101.5,0.7
2094,J1909+0007,287.396917,0.132722,19:09:35.26,+00:07:57.8,1.01694836198,4e-11,112.787,0.006
2095,J1909+0254,287.409625,2.914083,19:09:38.31,+02:54:50.7,0.98983120721,5e-12,171.734,0.009
2096,J1909+0616,287.463375,6.281056,19:09:51.21,+06:16:51.8,0.75599276085,1.8e-10,352.0,4.0
2097,J1909+0641,287.371042,6.6905,19:09:29.05,+06:41:25.8,0.741761952452,6e-12,36.7,0.2
2098,J1909+0749,287.284167,7.825556,19:09:08.20,+07:49:32.0,0.23716129322,9e-11,539.36,0.05
2099,J1909+0912,287.332958,9.214917,19:09:19.91,+09:12:53.7,0.222949273318,1.5e-11,421.5,2.0
2100,J1909+1102,287.452875,11.03425,19:09:48.69,+11:02:03.3,0.2836413311242,9e-13,149.982,0.004
2101,J1909+1148,287.25,11.8,19:09:00.00,+11:48:00.0,0.44895,201.9,5.18,5.18
2102,J1909+1450,287.362333,14.849444,19:09:26.96,+14:50:58.0,0.9961077952,4e-10,119.5,0.2
2103,J1909+1859,287.3275,18.986306,19:09:18.60,+18:59:10.7,0.54245109601,4e-11,64.477,0.007
2104,J1909-3744,287.447625,-37.737361,19:09:47.43,-37:44:14.5,0.81,0.003,0.00294710806916,3e-18
2105,J1910-0112,287.565417,-1.201667,19:10:15.70,-01:12:06.0,1.360602928,8e-10,178.0,30.0
2106,J1910+0225,287.543167,2.423222,19:10:10.36,+02:25:23.6,0.337854845269,1.1e-11,209.0,3.0
2107,J1910-0309,287.623667,-3.165028,19:10:29.68,-03:09:54.1,0.504604607817,1.3e-11,205.53,0.03
2108,J1910+0358,287.53775,3.974444,19:10:09.06,+03:58:28.0,2.33026282052,7e-11,82.93,0.1
2109,J1910+0534,287.610458,5.569167,19:10:26.51,+05:34:09.0,0.45286735393,9e-11,484.0,3.0
2110,J1910+0714,287.5775,7.236611,19:10:18.60,+07:14:11.8,2.7124228384,3e-10,124.06,0.05
2111,J1910+0728,287.592,7.476972,19:10:22.08,+07:28:37.1,0.325415321974,3e-12,283.7,0.4
2112,J1910+1027,287.5,10.45,19:10:00.00,+10:27:00.0,0.53147,705.7,19.2,19.2
2113,J1910+1231,287.556375,12.527833,19:10:13.53,+12:31:40.2,1.441741592612,1.5e-11,258.64,0.1
2114,J1910+1256,287.540417,12.940417,19:10:09.70,+12:56:25.5,0.00498358394057,3e-17,38.0701,0.0008
2115,J1910-5959A,287.928167,-59.974139,19:11:42.76,-59:58:26.9,0.00326618657079,9e-17,33.6998,0.002
2116,J1910-5959B,287.716917,-59.983583,19:10:52.06,-59:59:00.9,0.00835779850084,2e-15,33.28,0.04
2117,J1910-5959C,287.773167,-60.016583,19:11:05.56,-60:00:59.7,0.00527732693231,1.5e-15,33.21,0.04
2118,J1910-5959D,287.718417,-59.984861,19:10:52.42,-59:59:05.5,0.00903528524777,4e-15,33.28,0.02
2119,J1910-5959E,287.717333,-59.983917,19:10:52.16,-59:59:02.1,0.00457176593975,2e-15,33.31,0.03
2120,J1911+00,287.95,0.616667,19:11:48.00,+00:37:00.0,6.94,0.01,100.0,3.0
2121,J1911+0101A,287.796208,1.036028,19:11:11.09,+01:02:09.7,0.00361852425106,2e-15,202.678,0.003
2122,J1911+0101B,287.802375,1.030667,19:11:12.57,+01:01:50.4,0.00538432570619,9e-15,196.69,0.02
2123,J1911+09,287.75,9.0,19:11:00.00,+09:00:00.0,0.27371,334.7,6.88,6.88
